"","nome","pre","pos","veryhigh","inicio","inicio.ic","duracao","duracao.ic","quant_pre","quant_pos","quant_epidemico","mininc_pre","mininc_pos","mininc_epi","ano_inicio","ano_fim","populacao","cid10","uf","regional_id"
"196","Dourados",5.41150921028458,4.13834861637543,57.0139085507144,5,"[3-11]",14,"[11-14.6846846846847]",0.823908409633137,0.823908409633137,140.482268902519,0.588506006880812,0.588506006880812,1.17701201376162,2010,2022,849609,"A90","MS",50003
"197","Três Lagoas",10.3664597492958,14.0064264894001,106.97344077892,6,"[1-13]",12,"[7.31531531531532-12.6846846846847]",2.79122995547988,2.79122995547988,177.993245223508,1.74451872217493,1.74451872217493,3.48903744434985,2010,2022,286612,"A90","MS",50004
"198","Corumbá",6.90761179753819,9.64838644015215,56.0167312638958,4,"[1-9]",12,"[10.6576576576577-14.6846846846847]",3.68332265169764,3.68332265169764,130.426455096613,3.68332265169764,3.68332265169764,7.36664530339529,2010,2022,135747,"A90","MS",50002
"199","Distrito Federal",6.52430136954177,7.13170138853397,39.17887277072,11,"[7-13]",14,"[12.6576576576577-15]",1.5612986469727,1.5612986469727,70.8017841355692,0.163658139095671,0.163658139095671,0.327316278191342,2010,2022,3055149,"A90","DF",53001
"200","Central",22.9418664523097,20.9892256092225,107.630757895456,6,"[3-11]",15,"[13.6576576576577-17.3423423423423]",8.62653656954151,8.62653656954151,182.712110779193,0.258279538010225,0.258279538010225,0.51655907602045,2010,2022,1935887,"A90","GO",52001
"201","Rio Vermelho",5.86118756147289,5.13571690092629,48.8545938694991,6,"[3-10]",16,"[15-17]",2.50332942813943,2.50332942813943,85.6889663252125,2.50332942813943,2.50332942813943,5.00665885627885,2010,2022,199734,"A90","GO",52012
"202","Sul",9.19242343428412,8.0944488508381,85.5396637996726,6,"[4-10]",15,"[13.3153153153153-16.6846846846847]",1.95491191166926,1.95491191166926,115.242057192903,1.95491191166926,1.95491191166926,3.90982382333852,2010,2022,255766,"A90","GO",52017
"203","Sudoeste I",8.79208683263163,8.72702903660537,69.0458558114173,6,"[3-11]",13,"[12-15]",1.68414316058937,1.68414316058937,102.353800584819,1.05258947536835,1.05258947536835,2.10517895073671,2010,2022,475019,"A90","GO",52015
"204","Norte",4.33724877447774,3.09615370802995,33.6382866030146,5,"[1-12]",13,"[12-15.3423423423423]",3.67066769445362,3.67066769445362,61.7773372976544,3.67066769445362,3.67066769445362,7.34133538890724,2010,2022,136215,"A90","GO",52008
"205","Estrada de Ferro",9.34611708536238,7.7509724178189,70.3149688731503,8,"[5-10]",15,"[13.3153153153153-16.3423423423423]",1.56580776891183,1.56580776891183,124.638298405381,1.56580776891183,1.56580776891183,3.13161553782365,2010,2022,319324,"A90","GO",52005
"206","São Patrício I",12.473469081013,8.59847063832965,76.2197826189946,3,"[2-11]",16,"[14-19]",3.00656031460647,3.00656031460647,119.841494140214,3.00656031460647,3.00656031460647,6.01312062921294,2010,2022,166303,"A90","GO",52013
"207","Pirineus",20.772396545818,19.1121528894813,98.8667959142407,10,"[6-13]",14,"[12.3153153153153-15]",6.43683383502773,6.43683383502773,143.427803335794,0.94659321103349,0.94659321103349,1.89318642206698,2010,2022,528210,"A90","GO",52011
"208","Nordeste I",3.91495940899578,6.94209884875797,49.750617013489,8,"[3-13]",13,"[8.63063063063063-15.3423423423423]",10.7084725434764,10.7084725434764,107.084725434764,10.7084725434764,10.7084725434764,21.4169450869528,2010,2022,46692,"A90","GO",52006
"209","Entorno Norte",7.11211896258822,7.10381308658594,57.1297508269329,11,"[8-14]",15,"[12.6576576576577-15.3423423423423]",1.82980607715194,1.82980607715194,87.2085576370616,1.82980607715194,1.82980607715194,3.65961215430389,2010,2022,273253,"A90","GO",52003
"210","Centro Sul",25.3896671942865,21.2233341218866,82.8487875262398,6,"[2-11]",14,"[11.972972972973-15.3423423423423]",8.3201770533677,8.3201770533677,103.097393912542,0.520011065835481,0.520011065835481,1.04002213167096,2010,2022,961518,"A90","GO",52002
"211","Oeste I",8.88754030924589,10.0047010317223,71.0552282049233,2,"[1-10]",14,"[11.6576576576577-16]",4.39877538093395,4.39877538093395,100.55600520815,4.39877538093395,4.39877538093395,8.7975507618679,2010,2022,113668,"A90","GO",52009
"212","Sudoeste II",22.719080688664,22.7912758330668,127.303128275546,8,"[6-12]",14,"[12.6576576576577-15]",5.08403485953235,5.08403485953235,206.51773268992,2.11834785813848,2.11834785813848,4.23669571627696,2010,2022,236033,"A90","GO",52016
"213","Entorno Sul",7.48062470612159,10.1037930785421,61.124255045863,10,"[4-11]",15,"[12.972972972973-17.6846846846847]",1.83194985198923,1.83194985198923,91.4304618776624,0.538808779996832,0.538808779996832,1.07761755999366,2010,2022,927973,"A90","GO",52004
"214","São Patrício II",14.5269690615769,10.2257684689078,68.5889703443898,10,"[4-12]",13,"[11.3153153153153-16.3423423423423]",2.69866200337872,2.69866200337872,103.574647689675,2.69866200337872,2.69866200337872,5.39732400675745,2010,2022,185277,"A90","GO",52018
"215","Nordeste II",3.97695110370925,3.68457535849848,60.3112064839744,10,"[6-15]",14,"[12-15.3423423423423]",4.87077825294926,4.87077825294926,109.251556213652,4.87077825294926,4.87077825294926,9.74155650589851,2010,2022,102653,"A90","GO",52007
"216","Serra da Mesa",6.95393340336886,7.90328960275715,49.1856427313862,6,"[1-9]",14,"[12-16]",3.84766331406937,3.84766331406937,80.0313969326428,3.84766331406937,3.84766331406937,7.69532662813873,2010,2022,129949,"A90","GO",52014
"217","Oeste II",12.5988606854399,10.6962451875103,95.9201635849395,6,"[3-8]",16,"[13.6576576576577-17]",4.37418530798639,4.37418530798639,171.599289632306,4.37418530798639,4.37418530798639,8.74837061597278,2010,2022,114307,"A90","GO",52010
"218","Nossa Senhora do Socorro",1.02306148587968,1.24926367233443,6.73407857044555,22,"[15-30]",10,"[7.31531531531532-13.027027027027]",1.43266475644699,1.43266475644699,9.74212034383954,1.43266475644699,1.43266475644699,2.86532951289398,2010,2022,349000,"A90","SE",28006
"219","Aracaju",2.75398861857926,3.64284791533951,17.0525091107422,20,"[2-25]",10,"[6.65765765765766-13]",0.918334783537012,0.918334783537012,26.4250833962775,0.573959239710633,0.573959239710633,1.14791847942127,2010,2022,871142,"A90","SE",28001
"220","Propriá",1.6611221270709,2.10631710061854,17.9133080029569,12,"[41-21]",6,"[3-9.36936936936937]",3.12644598126634,3.12644598126634,24.3862786538774,3.12644598126634,3.12644598126634,6.25289196253267,2010,2022,159926,"A90","SE",28007
"221","Estância",2.86651453614634,3.68543296844709,20.8374481331033,18,"[12-22]",10,"[7.65765765765766-14.027027027027]",2.01924746685405,2.01924746685405,27.8656150425859,2.01924746685405,2.01924746685405,4.03849493370811,2010,2022,247617,"A90","SE",28002
"222","Itabaiana",1.19103813850709,2.06499611037677,11.1071811998784,16,"[8-18]",12,"[8.31531531531532-15.027027027027]",1.96501487516261,1.96501487516261,16.289973315098,1.96501487516261,1.96501487516261,3.93002975032521,2010,2022,254451,"A90","SE",28003
"223","Nossa Senhora da Glória",0.926206909073533,2.50915684146518,10.8396503913858,13,"[44-31]",8,"[6.65765765765766-11.6846846846847]",2.86322926449367,2.86322926449367,24.0511258217468,2.86322926449367,2.86322926449367,5.72645852898733,2010,2022,174628,"A90","SE",28005
"224","Lagarto",1.95723735084696,2.45021811502475,13.5918251149883,20,"[51-26]",10,"[5.65765765765766-14.3423423423423]",1.90797457051492,1.90797457051492,21.865388578101,1.90797457051492,1.90797457051492,3.81594914102985,2010,2022,262058,"A90","SE",28004
"225","Região 14 - Fronteira Noroeste",1.00476236983769,0.818038643116773,10.1527159582582,8,"[1-10]",11,"[9.65765765765766-13]",2.24064530584808,2.24064530584808,19.7176786914631,2.24064530584808,2.24064530584808,4.48129061169617,2010,2022,223150,"A90","RS",43014
"226","Região 21 - Sul",0.0411032072021669,0.0474382066488612,0.351146963048688,10,"[1-14]",10,"[8-12.3423423423423]",0.56781338472423,0.56781338472423,1.13562676944846,0.56781338472423,0.56781338472423,1.13562676944846,2010,2022,880571,"A90","RS",43021
"227","Região 16 - Alto Uruguai Gaúcho",0.773271511453167,0.536799611626266,7.8419696748234,5,"[50-11]",8,"[3.65765765765766-12.3423423423423]",2.14887399002922,2.14887399002922,19.1679559910606,2.14887399002922,2.14887399002922,4.29774798005845,2010,2022,232680,"A90","RS",43016
"228","Região 04 - Belas Praias",0.168981437611785,0.147162899558423,2.12834669766213,8,"[48-15]",6,"[4.65765765765766-9]",3.07191349491598,3.07191349491598,6.14382698983197,3.07191349491598,3.07191349491598,6.14382698983197,2010,2022,162765,"A90","RS",43004
"229","Região 09 - Carbonífera/Costa Doce",0.101601081267438,0.0860887129286934,1.25814903498026,10,"[2-20]",6,"[3-8.68468468468468]",1.20405042563183,1.20405042563183,2.40810085126365,1.20405042563183,1.20405042563183,2.40810085126365,2010,2022,415265,"A90","RS",43009
"230","Região 27 - Jacuí Centro",0.0896015774988024,0.170135079763532,4.17082081002928,8,"[50-14]",4,"[2.65765765765766-6.68468468468468]",2.46446245145009,2.46446245145009,4.92892490290018,2.46446245145009,2.46446245145009,4.92892490290018,2010,2022,202884,"A90","RS",43027
"231","Região 22 - Pampa",0.137627589411222,0.0778206839762179,0.767681287510629,12,"[3-24]",6,"[5-9]",2.65191494778379,2.65191494778379,5.30382989556759,2.65191494778379,2.65191494778379,5.30382989556759,2010,2022,188543,"A90","RS",43022
"232","Região 18 - Araucárias",0.100903062137865,0.0919654570652439,1.48826842277627,4,"[52-12]",8,"[3.65765765765766-12]",3.74658124461429,3.74658124461429,7.49316248922858,3.74658124461429,3.74658124461429,7.49316248922858,2010,2022,133455,"A90","RS",43018
"233","Região 12 - Portal das Missões",0.392495144512314,0.33149905254539,4.38151861557317,11,"[2-13]",12,"[7.60360360360361-16]",3.29967663169009,3.29967663169009,6.59935326338019,3.29967663169009,3.29967663169009,6.59935326338019,2010,2022,151530,"A90","RS",43012
"234","Região 24 - Campos de Cima da Serra",0.016761911292797,0.0204554820561653,0.708129145027797,8,"[47-17]",3,"[3-5.71171171171171]",4.99530441385098,4.99530441385098,9.99060882770196,4.99530441385098,4.99530441385098,9.99060882770196,2010,2022,100094,"A90","RS",43024
"235","Região 29 - Vales e Montanhas",0.233431470993723,0.232323370808746,6.33538311530625,12,"[52-19]",6,"[3.65765765765766-9.68468468468468]",2.20013288802644,2.20013288802644,4.40026577605287,2.20013288802644,2.20013288802644,4.40026577605287,2010,2022,227259,"A90","RS",43029
"236","Região 02 - Entre Rios",0.0901142851050707,0.129029395197033,1.76576841760868,12,"[7-19]",4,"[3-9.34234234234234]",4.07637496127444,4.07637496127444,8.15274992254887,4.07637496127444,4.07637496127444,8.15274992254887,2010,2022,122658,"A90","RS",43002
"237","Região 11 - Sete Povos das Missões",0.621024973141796,0.582721205376298,8.09539865315331,8,"[4-12]",10,"[7.65765765765766-12.6846846846847]",1.79594475673928,1.79594475673928,17.2410696646971,1.79594475673928,1.79594475673928,3.59188951347857,2010,2022,278405,"A90","RS",43011
"238","Região 06 - Vale do Paranhana e Costa Serr",0.119246279772486,0.287939842180235,6.12687274600497,10,"[51-13]",4,"[2-8.05405405405405]",2.11238746255793,2.11238746255793,4.22477492511586,2.11238746255793,2.11238746255793,4.22477492511586,2010,2022,236699,"A90","RS",43006
"239","Região 19 - Botucaraí",0.10653862768691,0.143319788444358,2.0396754003048,9,"[52-14]",8,"[3.31531531531532-9.34234234234234]",4.26519261609854,4.26519261609854,8.53038523219709,4.26519261609854,4.26519261609854,8.53038523219709,2010,2022,117228,"A90","RS",43019
"240","Região 28 - Vinte e Oito",0.869236911514784,1.19308989541237,11.065024693428,13,"[51-16]",10,"[4.87128712871287-11.3421052631579]",1.41551231637266,1.41551231637266,17.3117156292377,1.41551231637266,1.41551231637266,2.83102463274533,2010,2022,353229,"A90","RS",43028
"241","Região 17 - Planalto",0.302131890340877,0.353204461199968,2.90252985179222,2,"[1-12]",9,"[7.65765765765766-11.6846846846847]",1.19323198816314,1.19323198816314,2.38646397632628,1.19323198816314,1.19323198816314,2.38646397632628,2010,2022,419030,"A90","RS",43017
"242","Região 30 - Vale da Luz",0.141242849798395,0.298579472574922,7.17745670479825,6,"[46-15]",6,"[2-11.3423423423423]",3.80911750365675,3.80911750365675,7.61823500731351,3.80911750365675,3.80911750365675,7.61823500731351,2010,2022,131264,"A90","RS",43030
"243","Região 05 - Bons Ventos",0.0511675172526282,0.0981347074246324,1.17337446263843,13,"[4-14]",6,"[2-12]",2.09054571605372,2.09054571605372,4.18109143210744,2.09054571605372,2.09054571605372,4.18109143210744,2010,2022,239172,"A90","RS",43005
"244","Região 01 - Verdes Campos",0.151658506858907,0.208596026820774,2.1857426885498,14,"[9-20]",10,"[4.31531531531532-11.3423423423423]",1.14181059189177,1.14181059189177,2.28362118378355,1.14181059189177,1.14181059189177,2.28362118378355,2010,2022,437901,"A90","RS",43001
"245","Região 26 - Uva Vale",0.0796969194495682,0.161852804772015,1.4456219430496,8,"[1-15]",6,"[3.97297297297298-10]",2.61822599479497,2.61822599479497,5.23645198958993,2.61822599479497,2.61822599479497,5.23645198958993,2010,2022,190969,"A90","RS",43026
"246","Região 13 - Diversidade",1.62517664449597,0.895112482257161,12.2040210543288,6,"[51-11]",12,"[8.28828828828829-14]",2.2031866892273,2.2031866892273,23.2436195713479,2.2031866892273,2.2031866892273,4.4063733784546,2010,2022,226944,"A90","RS",43013
"247","Região 20 - Rota da Produção",0.536452332752572,0.478844804129937,11.5814926363724,8,"[3-14]",9,"[5.65765765765766-10.6846846846847]",3.06673209028459,3.06673209028459,20.8537782139352,3.06673209028459,3.06673209028459,6.13346418056919,2010,2022,163040,"A90","RS",43020
"248","Região 08 - Vale do Caí e Metropolitana",0.280972456579963,0.395877674124711,2.84466642570266,11,"[4-14]",10,"[9.65765765765766-12]",0.638192231158332,0.638192231158332,3.73980647458782,0.638192231158332,0.638192231158332,1.27638446231666,2010,2022,783463,"A90","RS",43008
"249","Região 25 - Vinhedos e Basalto",0.146320603997405,0.173764411828623,1.42769804010438,7,"[1-15]",7,"[4-12.3423423423423]",1.55875411900776,1.55875411900776,3.11750823801552,1.55875411900776,1.55875411900776,3.11750823801552,2010,2022,320769,"A90","RS",43025
"250","Região 15 - Caminho das Águas",0.848486210635495,0.634731366367408,11.8301173631243,10,"[1-12]",10,"[8.31531531531532-12]",2.748521295543,2.748521295543,30.7834385100816,2.748521295543,2.748521295543,5.497042591086,2010,2022,181916,"A90","RS",43015
"251","Região 03 - Fronteira Oeste",0.0640571507028875,0.0673522206725026,0.61739980718483,10,"[51-17]",9,"[6.97297297297297-10.3423423423423]",1.09541983060428,1.09541983060428,2.19083966120856,1.09541983060428,1.09541983060428,2.19083966120856,2010,2022,456446,"A90","RS",43003
"252","Região 10 - Capital e Vale do Gravataí",0.336201257775638,0.398746768300469,2.06612804248559,8,"[49-13]",13,"[11.6576576576577-14]",0.210174991698088,0.210174991698088,4.34221532848249,0.210174991698088,0.210174991698088,0.420349983396176,2010,2022,2378970,"A90","RS",43010
"253","Região 07 - Vale dos Sinos",0.235529226572425,0.366165906231483,3.14058543276611,8,"[2-14]",9,"[6.65765765765766-12]",0.598324452204048,0.598324452204048,2.03430313749376,0.598324452204048,0.598324452204048,1.1966489044081,2010,2022,835667,"A90","RS",43007
"254","Região 23 - Caxias e Hortênsias",0.0773137907178678,0.113542898413131,0.872594765162065,2,"[50-12]",11,"[5.65765765765766-14.3693693693694]",0.795561403815831,0.795561403815831,1.59112280763166,0.795561403815831,0.795561403815831,1.59112280763166,2010,2022,628487,"A90","RS",43023
"255","Xanxerê",0.929612169197533,0.684246528170227,8.8983649029481,10,"[4-14]",11,"[7.31531531531532-12]",2.47464723903608,2.47464723903608,12.4474756123514,2.47464723903608,2.47464723903608,4.94929447807215,2010,2022,202049,"A90","SC",42003
"256","Alto Vale do Itajaí",0.152770170609438,0.160134610124425,1.21982206293367,6,"[3-15]",8,"[3.65765765765766-11]",1.66446402593901,1.66446402593901,3.32892805187801,1.66446402593901,1.66446402593901,3.32892805187801,2010,2022,300397,"A90","SC",42004
"257","Extremo Oeste",1.65659512247556,1.52938638463121,15.822405161288,8,"[3-12]",11,"[5.65765765765766-12.3423423423423]",2.14622671880567,2.14622671880567,19.8096726145763,2.14622671880567,2.14622671880567,4.29245343761134,2010,2022,232967,"A90","SC",42001
"258","Planalto Norte",0.236123038203836,0.190691182124434,1.16106762322636,4,"[52-13]",8,"[4.65765765765766-11]",1.31190554280092,1.31190554280092,2.62381108560184,1.31190554280092,1.31190554280092,2.62381108560184,2010,2022,381125,"A90","SC",42012
"259","Serra Catarinense",0.0625646874004353,0.0353586957965288,0.461340840090942,12,"[1-15]",6,"[3.65765765765766-10.3423423423423]",1.73699770368904,1.73699770368904,3.47399540737807,1.73699770368904,1.73699770368904,3.47399540737807,2010,2022,287853,"A90","SC",42013
"260","Médio Vale do Itajaí",0.812710734235424,0.982350479991874,5.40136390970267,5,"[2-14]",9,"[7.22790697674419-13.5441860465116]",0.618772059223911,0.618772059223911,6.94881022508452,0.618772059223911,0.618772059223911,1.23754411844782,2010,2022,808052,"A90","SC",42006
"261","Laguna",0.292291405789452,0.238523208989595,1.30958447020087,10,"[1-15]",8,"[7-10.3423423423423]",1.34499714860605,1.34499714860605,2.68999429721209,1.34499714860605,1.34499714860605,2.68999429721209,2010,2022,371748,"A90","SC",42016
"262","Oeste",2.09515096387844,2.59957519975971,19.7914031206613,10,"[4-13]",12,"[9.65765765765766-13]",1.35601678206369,1.35601678206369,36.4632912696926,1.35601678206369,1.35601678206369,2.71203356412739,2010,2022,368727,"A90","SC",42002
"263","Alto Uruguai Catarinense",0.615110149549266,0.683434393942292,9.13337322520942,9,"[4-16]",7,"[5.31531531531532-9]",3.47005343882296,3.47005343882296,8.43222985633977,3.47005343882296,3.47005343882296,6.94010687764592,2010,2022,144090,"A90","SC",42010
"264","Nordeste",4.72909246577892,5.14753574008101,38.0393159943848,12,"[1-14]",13,"[12-16]",0.472841855204476,0.472841855204476,89.2205296585325,0.472841855204476,0.472841855204476,0.945683710408951,2010,2022,1057436,"A90","SC",42011
"265","Meio Oeste",0.0786807763852979,0.181228990124616,1.35713025070146,8,"[3-13]",6,"[2-11.3423423423423]",2.58564964447317,2.58564964447317,5.17129928894635,2.58564964447317,2.58564964447317,5.17129928894635,2010,2022,193375,"A90","SC",42008
"266","Grande Florianópolis",1.38203462381202,1.18823065180401,3.86516242318663,5,"[50-14]",12,"[10.2279069767442-17]",0.406723960515238,0.406723960515238,7.83350347952348,0.406723960515238,0.406723960515238,0.813447921030476,2010,2022,1229335,"A90","SC",42007
"267","Foz do Rio Itajaí",4.16066206340313,3.42869575628722,30.9368654870465,14,"[52-16]",12,"[9.80693069306931-15.3421052631579]",0.683278534394875,0.683278534394875,42.2129478549153,0.683278534394875,0.683278534394875,1.36655706878975,2010,2022,731766,"A90","SC",42005
"268","Carbonífera",0.15659649390396,0.123773246023249,0.824661770899964,8,"[1-14]",10,"[3.97297297297298-12]",1.12974436144589,1.12974436144589,2.25948872289178,1.12974436144589,1.12974436144589,2.25948872289178,2010,2022,442578,"A90","SC",42015
"269","Alto Vale do Rio do Peixe",0.116311597975191,0.0737706348238272,0.794830015995523,9,"[3-15]",6,"[3-11.3423423423423]",1.68563568693026,1.68563568693026,3.37127137386051,1.68563568693026,1.68563568693026,3.37127137386051,2010,2022,296624,"A90","SC",42009
"270","Extremo Sul Catarinense",0.0799623756271797,0.111382070931539,0.836273123828602,8,"[49-13]",6,"[4.65765765765766-8]",2.44642332909287,2.44642332909287,4.89284665818573,2.44642332909287,2.44642332909287,4.89284665818573,2010,2022,204380,"A90","SC",42014
"271","10ª RS Cascavel",6.70516820062992,5.70471148557154,53.7677189897909,6,"[1-11]",12,"[10.6576576576577-13.3423423423423]",1.44343624432324,1.44343624432324,83.5569155932613,0.902147652702022,0.902147652702022,1.80429530540404,2010,2022,554233,"A90","PR",41010
"272","2ª RS Metropolitana",0.529783100971941,0.522343888014748,2.68646867217323,2,"[1-13]",12,"[6.65765765765766-15.3423423423423]",0.135358623197057,0.135358623197057,2.79244839655528,0.135358623197057,0.135358623197057,0.270717246394114,2010,2022,3693891,"A90","PR",41002
"273","7ª RS Pato Branco",1.56685040025762,1.37300034492179,8.55382242796435,4,"[2-10]",12,"[10.6576576576577-13]",1.86176055525147,1.86176055525147,18.6734583691722,1.86176055525147,1.86176055525147,3.72352111050294,2010,2022,268563,"A90","PR",41007
"274","13ª RS Cianorte",7.37577239370014,6.10503609188288,94.1607210034095,8,"[4-12]",10,"[8.65765765765766-13]",3.0812273144639,3.0812273144639,159.823260801242,3.0812273144639,3.0812273144639,6.1624546289278,2010,2022,162273,"A90","PR",41013
"275","15ª RS Maringá",10.3322281688824,8.85293037914693,92.1242099053227,7,"[4-11]",12,"[11.6576576576577-14]",2.00576007098031,2.00576007098031,154.496619114422,0.589929432641268,0.589929432641268,1.17985886528254,2010,2022,847559,"A90","PR",41015
"276","18ª RS Cornélio Procópio",7.38678834651343,6.44894936431317,68.8445975970697,10,"[2-12]",12,"[9.97297297297298-14.3423423423423]",2.25485244245617,2.25485244245617,139.440075041489,2.25485244245617,2.25485244245617,4.50970488491233,2010,2022,221744,"A90","PR",41018
"277","19ª RS Jacarezinho",3.60733272662137,3.26668825095465,33.2902437967982,8,"[2-14]",12,"[10.6576576576577-14]",1.72659684309033,1.72659684309033,85.2248201749387,1.72659684309033,1.72659684309033,3.45319368618066,2010,2022,289587,"A90","PR",41019
"278","12ª RS Umuarama",8.90396033938435,7.112815893642,83.1219562486388,8,"[2-12]",13,"[10.972972972973-13.3423423423423]",1.80503460251333,1.80503460251333,172.61545903835,1.80503460251333,1.80503460251333,3.61006920502666,2010,2022,277003,"A90","PR",41012
"279","6ª RS União da Vitória",0.199794943780586,0.190080286472208,2.06574115343968,6,"[2-13]",6,"[4-8]",2.8054110768851,2.8054110768851,5.61082215377019,2.8054110768851,2.8054110768851,5.61082215377019,2010,2022,178227,"A90","PR",41006
"280","22ª RS Ivaiporã",1.76824583021351,2.32879044561492,36.9496787219874,10,"[2-13]",10,"[7.65765765765766-12.3423423423423]",3.92967454435424,3.92967454435424,56.155049238822,3.92967454435424,3.92967454435424,7.85934908870847,2010,2022,127237,"A90","PR",41022
"281","21ª RS Telêmaco Borba",1.13234668090154,1.02062992646583,9.28730009665916,10,"[3-15]",8,"[3.65765765765766-13.6846846846847]",2.63504611330698,2.63504611330698,9.56521739130434,2.63504611330698,2.63504611330698,5.27009222661397,2010,2022,189750,"A90","PR",41021
"282","20ª RS Toledo",6.29171073770765,5.42442092956885,97.1178110668668,8,"[3-11]",12,"[8.28828828828829-13.3423423423423]",1.24448692293141,1.24448692293141,132.239180430692,1.24448692293141,1.24448692293141,2.48897384586283,2010,2022,401772,"A90","PR",41020
"283","8ª RS Francisco Beltrão",5.15268391529109,3.579717755704,32.3975928884593,8,"[4-10]",12,"[11.6576576576577-13.3423423423423]",1.39042994874875,1.39042994874875,72.6777734210972,1.39042994874875,1.39042994874875,2.7808598974975,2010,2022,359601,"A90","PR",41008
"284","4ª RS Irati",0.311815399237372,0.346870764122771,2.34906149742728,10,"[3-19]",9,"[5-14.3423423423423]",2.83971511977918,2.83971511977918,5.67943023955837,2.83971511977918,2.83971511977918,5.67943023955837,2010,2022,176074,"A90","PR",41004
"285","17ª RS Londrina",33.5628934265498,27.1494104359956,158.40968234662,8,"[3-13]",13,"[9.97297297297298-14]",9.63711182855198,9.63711182855198,209.404052112399,0.514253566091354,0.514253566091354,1.02850713218271,2010,2022,972283,"A90","PR",41017
"286","9ª RS Foz do Iguaçu",22.3678295598825,14.3969976377618,157.99143692081,10,"[4-14]",12,"[9.65765765765766-13.3423423423423]",3.7014554122681,3.7014554122681,290.712308079537,1.23381847075603,1.23381847075603,2.46763694151207,2010,2022,405246,"A90","PR",41009
"287","5ª RS Guarapuava",0.475940858835182,0.426872018575829,3.5979472853998,4,"[1-11]",11,"[6.63063063063063-13.6846846846847]",1.09342197340798,1.09342197340798,5.06254373687893,1.09342197340798,1.09342197340798,2.18684394681596,2010,2022,457280,"A90","PR",41005
"288","1ª RS Paranaguá",9.71405852939532,10.6015974590534,70.2824847335465,10,"[1-17]",13,"[10-15.3421052631579]",1.6676450184108,1.6676450184108,120.103794225946,1.6676450184108,1.6676450184108,3.3352900368216,2010,2022,299824,"A90","PR",41001
"289","3ª RS Ponta Grossa",0.60270092397455,0.422241328426543,3.90841370381037,2,"[51-11]",12,"[7.28828828828829-14.3423423423423]",0.77805995418783,0.77805995418783,7.80394134050393,0.77805995418783,0.77805995418783,1.55611990837566,2010,2022,642624,"A90","PR",41003
"290","11ª RS Campo Mourão",10.4409697540534,7.94278660530977,105.579003487998,7,"[2-10]",13,"[10.3153153153153-14.3423423423423]",1.52627482104428,1.52627482104428,239.640409652162,1.52627482104428,1.52627482104428,3.05254964208855,2010,2022,327595,"A90","PR",41011
"291","16ª RS Apucarana",4.83570612870657,4.97688316032136,40.5349502836944,8,"[4-13]",12,"[8.65765765765766-14.3423423423423]",1.29060901258086,1.29060901258086,65.1757551353332,1.29060901258086,1.29060901258086,2.58121802516171,2010,2022,387414,"A90","PR",41016
"292","14ª RS Paranavaí",18.4590497986367,14.1850462853713,124.994114875666,2,"[2-8]",14,"[11-15.3423423423423]",2.88746119974013,2.88746119974013,227.640222334512,1.80466324983758,1.80466324983758,3.60932649967516,2010,2022,277060,"A90","PR",41014
